Date,Adj Close,Close,High,Low,Open,Volume
2024-09-30,4041.50439453125,4268.5,4298.75,4260.0498046875,4286.89990234375,2503416
2024-10-01,4059.872802734375,4287.89990234375,4295.75,4242.9501953125,4255.5498046875,1823365
2024-10-03,4007.656005859375,4232.75,4279.0,4210.0,4262.60009765625,3350119
2024-10-04,4026.119384765625,4252.25,4298.0,4224.0498046875,4225.0,2965463
2024-10-07,4045.623291015625,4272.85009765625,4297.25,4229.39990234375,4273.89990234375,1472619
2024-10-08,4027.06591796875,4253.25,4279.39990234375,4203.9501953125,4272.60009765625,1541867
2024-10-09,4026.7822265625,4252.9501953125,4295.0,4246.7001953125,4260.0,1082504
2024-10-10,4002.590087890625,4227.39990234375,4293.85009765625,4198.60009765625,4253.25,2378875
2024-10-11,3928.549560546875,4149.2001953125,4241.9501953125,4112.4501953125,4143.0,5759183
2024-10-14,3916.666259765625,4136.64990234375,4165.39990234375,4122.2001953125,4140.0,2137590
2024-10-15,3897.8720703125,4116.7998046875,4169.9501953125,4095.0,4131.0498046875,2759474
2024-10-16,3877.183837890625,4094.949951171875,4115.0,4067.199951171875,4085.0,2359151
2024-10-17,3890.48681640625,4109.0,4129.9501953125,4092.949951171875,4112.7998046875,2522659
2024-10-18,3913.31298828125,4123.0498046875,4146.14990234375,4080.0,4090.0,2361000
2024-10-21,3872.31103515625,4079.85009765625,4139.9501953125,4070.0,4132.60009765625,1595450
2024-10-22,3811.234619140625,4015.5,4089.800048828125,4006.35009765625,4066.0,1928049
2024-10-23,3859.40283203125,4066.25,4113.5498046875,3995.14990234375,3999.60009765625,1966476
2024-10-24,3841.986328125,4047.89990234375,4079.0,4004.0,4004.0,2676744
2024-10-25,3851.1455078125,4057.550048828125,4092.0,4032.699951171875,4057.050048828125,1759676
2024-10-28,3882.75146484375,4090.85009765625,4134.0,4051.0,4068.949951171875,1532534
2024-10-29,3867.945068359375,4075.25,4103.5,4060.10009765625,4095.85009765625,1445885
2024-10-30,3876.86669921875,4084.64990234375,4107.0,4060.050048828125,4075.0,1935002
2024-10-31,3766.577880859375,3968.449951171875,4078.300048828125,3960.0,4070.0,3740372
2024-11-01,3781.526611328125,3984.199951171875,3998.949951171875,3976.050048828125,3989.85009765625,154895
2024-11-04,3762.49658203125,3964.14990234375,3991.89990234375,3913.25,3966.300048828125,2269192
2024-11-05,3769.330322265625,3971.35009765625,3986.0,3941.10009765625,3941.10009765625,967590
2024-11-06,3929.069091796875,4139.64990234375,4149.7998046875,3975.25,4003.60009765625,3792017
2024-11-07,3939.74658203125,4150.89990234375,4205.7998046875,4085.050048828125,4169.7001953125,3724349
2024-11-08,3936.044921875,4147.0,4169.75,4117.64990234375,4155.0,1648039
2024-11-11,3985.114990234375,4198.7001953125,4234.2998046875,4117.64990234375,4128.2001953125,1406487
2024-11-12,3983.881103515625,4197.39990234375,4218.0,4164.35009765625,4216.0,1587640
2024-11-13,3939.224853515625,4150.35009765625,4196.75,4131.0498046875,4178.10009765625,1098813
2024-11-14,3935.000732421875,4145.89990234375,4160.0,4116.4501953125,4135.0,1825432
2024-11-18,3815.031005859375,4019.5,4213.0,3990.199951171875,4213.0,3313944
2024-11-19,3834.06103515625,4039.550048828125,4132.14990234375,4014.10009765625,4019.89990234375,1776233
2024-11-21,3865.6669921875,4072.85009765625,4092.449951171875,4024.0,4044.89990234375,2384347
2024-11-22,4028.680419921875,4244.60009765625,4254.9501953125,4054.0,4071.0,3096553
2024-11-25,4095.594482421875,4315.10009765625,4328.10009765625,4252.2001953125,4280.0,4052167
2024-11-26,4131.28125,4352.7001953125,4366.60009765625,4310.0,4321.0498046875,2060669
2024-11-27,4112.15576171875,4332.5498046875,4377.39990234375,4324.0498046875,4358.9501953125,1558993
2024-11-28,4028.96484375,4244.89990234375,4339.9501953125,4233.0,4319.0,2558544
2024-11-29,4053.59423828125,4270.85009765625,4298.7001953125,4195.64990234375,4220.0,2017425
2024-12-02,4059.099853515625,4276.64990234375,4288.2001953125,4230.0498046875,4270.0,1670944
2024-12-03,4083.8720703125,4302.75,4325.0,4265.4501953125,4314.35009765625,2010905
2024-12-04,4132.89453125,4354.39990234375,4386.9501953125,4289.0498046875,4313.5498046875,3302642
2024-12-05,4236.966796875,4464.0498046875,4489.0,4360.0,4400.7998046875,3746747
2024-12-06,4219.36083984375,4445.5,4465.0,4412.75,4453.0,1842087
2024-12-09,4225.67236328125,4452.14990234375,4469.39990234375,4415.5498046875,4430.4501953125,2066639
2024-12-10,4207.0693359375,4432.5498046875,4493.7998046875,4412.10009765625,4426.14990234375,2087828
2024-12-11,4202.2294921875,4427.4501953125,4448.64990234375,4407.0,4431.85009765625,1635256
2024-12-12,4228.32958984375,4454.9501953125,4485.0,4426.0,4430.0498046875,1914642
2024-12-13,4246.3154296875,4473.89990234375,4494.89990234375,4394.39990234375,4434.9501953125,1967048
2024-12-16,4190.60205078125,4415.2001953125,4475.0,4397.0,4459.0,1646224
2024-12-17,4108.31201171875,4328.5,4432.9501953125,4318.0,4410.0,3225027
2024-12-18,4126.677734375,4347.85009765625,4362.0,4289.60009765625,4311.7001953125,1575404
2024-12-19,4054.591552734375,4271.89990234375,4364.0,4262.0,4282.0,3015763
2024-12-20,3958.159423828125,4170.2998046875,4382.0,4152.5,4329.0,4116989
2024-12-23,3946.769775390625,4158.2998046875,4217.0,4114.89990234375,4200.0498046875,2195338
2024-12-24,3966.891845703125,4179.5,4218.0,4158.2998046875,4158.2998046875,1181886
2024-12-26,3957.02099609375,4169.10009765625,4199.9501953125,4143.14990234375,4179.5,1208464
2024-12-27,3952.9873046875,4164.85009765625,4180.9501953125,4147.25,4163.0,858100
2024-12-30,3947.244384765625,4158.7998046875,4199.2998046875,4112.0,4151.0,1527169
2024-12-31,3886.50048828125,4094.800048828125,4139.9501953125,4032.050048828125,4135.0,1555429
2025-01-01,3903.2529296875,4112.4501953125,4134.0,4085.449951171875,4094.39990234375,763161
2025-01-02,3963.332275390625,4175.75,4183.0,4096.9501953125,4120.0,1720835
2025-01-03,3891.3408203125,4099.89990234375,4179.9501953125,4092.300048828125,4179.9501953125,1791953
2025-01-06,3886.6904296875,4095.0,4149.64990234375,4066.39990234375,4105.5,2085593
2025-01-07,3823.383056640625,4028.300048828125,4140.35009765625,4011.550048828125,4114.9501953125,2669054
2025-01-08,3899.408447265625,4108.39990234375,4126.0,4017.75,4034.89990234375,2181277
2025-01-09,3833.396728515625,4038.85009765625,4137.75,4025.300048828125,4101.0,2392472
2025-01-10,4048.659423828125,4265.64990234375,4297.0,4170.0,4200.0,7894300
2025-01-13,4072.815185546875,4291.10009765625,4322.9501953125,4227.39990234375,4245.0,4003771
2025-01-14,4017.71728515625,4233.0498046875,4313.89990234375,4219.0498046875,4302.0,3441709
2025-01-15,4033.42626953125,4249.60009765625,4256.4501953125,4207.4501953125,4218.0,1653474
2025-01-16,3992.328125,4206.2998046875,4294.0,4191.85009765625,4260.0,2637705
2025-01-17,3986.52880859375,4124.2998046875,4160.60009765625,4100.0498046875,4159.89990234375,1761466
2025-01-20,3941.582275390625,4077.800048828125,4145.7998046875,4068.10009765625,4145.7998046875,1287799
2025-01-21,3901.033935546875,4035.85009765625,4111.0,4030.0,4095.300048828125,1971591
2025-01-22,4017.750244140625,4156.60009765625,4163.14990234375,4044.199951171875,4050.0,2409223
2025-01-23,4006.972900390625,4145.4501953125,4191.35009765625,4140.0498046875,4168.0,1822998
2025-01-24,4013.641845703125,4152.35009765625,4178.0,4104.0,4104.0,1910099
2025-01-27,3929.354736328125,4065.14990234375,4156.35009765625,4041.050048828125,4102.0,1551782
2025-01-28,3905.3349609375,4040.300048828125,4102.0,4028.300048828125,4070.800048828125,2468272
2025-01-29,3962.847412109375,4099.7998046875,4107.85009765625,4054.0,4054.0,1217089
2025-01-30,3963.0888671875,4100.0498046875,4129.89990234375,4058.5,4099.89990234375,1531251
2025-01-31,3975.0263671875,4112.39990234375,4128.4501953125,4085.25,4110.0,1492943
2025-02-01,3937.087646484375,4073.14990234375,4135.89990234375,4056.0,4113.0,437172
2025-02-03,3932.73779296875,4068.64990234375,4077.0,3998.699951171875,4030.89990234375,1265713
2025-02-04,3969.85498046875,4107.0498046875,4118.85009765625,4066.050048828125,4083.699951171875,2547132
2025-02-05,3954.43798828125,4091.10009765625,4150.0,4076.0,4150.0,1693912
2025-02-06,3946.36669921875,4082.75,4139.5,4051.550048828125,4105.39990234375,2284536
2025-02-07,3894.798828125,4029.39990234375,4090.0,4008.0,4090.0,1548940
2025-02-10,3902.096923828125,4036.949951171875,4052.0,4014.35009765625,4040.0,1339511
2025-02-11,3831.149169921875,3963.550048828125,4040.0,3955.0,4018.39990234375,1810908
2025-02-12,3818.1962890625,3950.14990234375,4021.75,3940.14990234375,3971.10009765625,1678002
2025-02-13,3779.532470703125,3910.14990234375,3984.449951171875,3902.25,3968.0,2277310
2025-02-14,3803.407470703125,3934.85009765625,3948.0,3900.0,3925.0,1681975
2025-02-17,3774.0712890625,3904.5,3934.0,3856.199951171875,3856.5,1799806
2025-02-18,3743.81689453125,3873.199951171875,3924.39990234375,3864.5,3898.39990234375,2149879
2025-02-19,3657.693115234375,3784.10009765625,3874.949951171875,3768.14990234375,3872.199951171875,4366672
2025-02-20,3653.150146484375,3779.39990234375,3788.0,3751.300048828125,3761.5,2888572
2025-02-21,3659.52978515625,3786.0,3817.0,3775.0,3776.10009765625,1833931
2025-02-24,3552.818115234375,3675.60009765625,3763.199951171875,3670.0,3743.14990234375,2508516
2025-02-25,3508.305908203125,3629.550048828125,3658.0,3621.25,3625.0,4101954
2025-02-27,3491.8740234375,3612.550048828125,3638.0,3600.699951171875,3611.699951171875,3823856
2025-02-28,3366.89306640625,3483.25,3600.0,3457.0,3584.949951171875,7085018
2025-03-03,3376.365478515625,3493.050048828125,3523.25,3476.14990234375,3485.0,4990439
2025-03-04,3414.06298828125,3532.050048828125,3551.0,3464.300048828125,3474.0,2797737
2025-03-05,3428.561767578125,3547.050048828125,3600.35009765625,3520.85009765625,3520.85009765625,2501894
2025-03-06,3481.289794921875,3601.60009765625,3609.449951171875,3536.10009765625,3557.0,2786513
2025-03-07,3490.56884765625,3611.199951171875,3625.0,3574.39990234375,3600.0,2051315
2025-03-10,3469.73876953125,3589.64990234375,3622.10009765625,3582.60009765625,3606.5,1004626
2025-03-11,3455.868408203125,3575.300048828125,3588.75,3537.64990234375,3558.0,1995450
2025-03-12,3389.076171875,3506.199951171875,3569.25,3486.85009765625,3565.0,3174167
2025-03-13,3393.76416015625,3511.050048828125,3524.300048828125,3484.10009765625,3502.300048828125,1693004
2025-03-17,3380.860107421875,3497.699951171875,3530.449951171875,3477.35009765625,3489.0,2690906
2025-03-18,3380.860107421875,3497.699951171875,3497.699951171875,3497.699951171875,3497.699951171875,0
2025-03-19,3380.280517578125,3497.10009765625,3547.0,3462.75,3547.0,3051244
2025-03-20,3444.123779296875,3563.14990234375,3578.949951171875,3512.0,3512.0,2845192
2025-03-21,3458.574462890625,3578.10009765625,3616.25,3465.0,3475.0,4161925
2025-03-24,3507.725830078125,3628.949951171875,3649.75,3566.60009765625,3600.0,1834751
2025-03-25,3535.56396484375,3657.75,3710.0,3638.0,3645.0,3135390
2025-03-26,3514.34716796875,3635.800048828125,3680.5,3625.85009765625,3647.75,1734499
2025-03-27,3529.232666015625,3651.199951171875,3663.0,3610.5,3614.85009765625,2528474
2025-03-28,3485.6875,3606.14990234375,3660.949951171875,3591.89990234375,3651.0,2051919
2025-04-01,3432.186279296875,3550.800048828125,3584.0,3525.0,3572.699951171875,2618493
2025-04-02,3425.565185546875,3543.949951171875,3564.10009765625,3530.050048828125,3544.0,1764313
2025-04-03,3289.46875,3403.14990234375,3502.0,3396.14990234375,3491.0,4537821
2025-04-04,3189.184326171875,3299.39990234375,3399.64990234375,3295.5,3362.60009765625,5317367
2025-04-07,3164.68115234375,3274.050048828125,3291.39990234375,3056.050048828125,3100.0,6623955
2025-04-08,3182.949951171875,3292.949951171875,3349.0,3255.300048828125,3302.050048828125,5557558
2025-04-09,3138.14794921875,3246.60009765625,3270.0,3212.050048828125,3260.550048828125,2990265
2025-04-11,3123.552490234375,3231.5,3298.949951171875,3206.0,3289.550048828125,7108961
2025-04-15,3139.69482421875,3248.199951171875,3314.39990234375,3238.60009765625,3314.39990234375,3512160
2025-04-16,3164.439697265625,3273.800048828125,3278.10009765625,3229.0,3248.199951171875,2384391
2025-04-17,3188.700927734375,3298.89990234375,3303.60009765625,3218.0,3245.5,2932346
2025-04-21,3210.64306640625,3321.60009765625,3354.0,3284.10009765625,3290.10009765625,2432946
2025-04-22,3203.68310546875,3314.39990234375,3333.89990234375,3295.0,3322.60009765625,2710498
2025-04-23,3298.98974609375,3413.0,3420.89990234375,3337.300048828125,3365.0,3543923
2025-04-24,3287.970703125,3401.60009765625,3412.5,3387.699951171875,3401.10009765625,2252175
2025-04-25,3332.820556640625,3448.0,3477.800048828125,3405.0,3420.0,2742991
2025-04-28,3328.470947265625,3443.5,3457.800048828125,3405.0,3435.0,1593296
2025-04-29,3356.502197265625,3472.5,3495.0,3430.39990234375,3455.0,1578332
2025-04-30,3338.330078125,3453.699951171875,3509.89990234375,3366.0,3472.0,2809332
2025-05-02,3316.38818359375,3431.0,3491.5,3420.0,3472.0,1721761
2025-05-05,3338.909912109375,3454.300048828125,3504.5,3446.39990234375,3450.0,1284443
2025-05-06,3344.419677734375,3460.0,3473.0,3437.0,3460.0,1324763
2025-05-07,3330.017333984375,3445.10009765625,3459.5,3420.60009765625,3420.60009765625,1477128
2025-05-08,3333.6904296875,3448.89990234375,3477.0,3428.699951171875,3448.0,2543591
2025-05-09,3325.3779296875,3440.300048828125,3446.199951171875,3398.10009765625,3399.0,2531757
2025-05-12,3499.46142578125,3620.39990234375,3630.5,3502.199951171875,3505.0,2228678
2025-05-13,3397.58251953125,3515.0,3623.0,3510.5,3620.39990234375,3062887
2025-05-14,3430.156494140625,3548.699951171875,3561.0,3508.60009765625,3521.0,2119499
2025-05-15,3460.314453125,3579.89990234375,3600.0,3514.10009765625,3564.0,3548330
2025-05-16,3442.335693359375,3561.300048828125,3593.89990234375,3546.10009765625,3593.89990234375,1666727
2025-05-19,3401.255615234375,3518.800048828125,3550.0,3503.699951171875,3550.0,2537377
2025-05-20,3381.4404296875,3498.300048828125,3558.0,3494.0,3531.800048828125,2038374
2025-05-21,3408.02197265625,3525.800048828125,3537.0,3498.300048828125,3508.0,1440153
2025-05-22,3360.851806640625,3477.0,3497.800048828125,3451.300048828125,3495.0,2034383
2025-05-23,3397.19580078125,3514.60009765625,3535.0,3465.60009765625,3477.0,1274331
2025-05-26,3419.1376953125,3537.300048828125,3545.0,3510.10009765625,3521.0,967470
2025-05-27,3381.826904296875,3498.699951171875,3540.0,3483.10009765625,3532.0,2467680
2025-05-28,3380.860107421875,3497.699951171875,3529.0,3493.0,3520.0,1222933
2025-05-29,3381.247314453125,3498.10009765625,3532.5,3486.5,3504.699951171875,3188072
2025-05-30,3347.705810546875,3463.39990234375,3506.699951171875,3453.10009765625,3490.0,3404365
2025-06-02,3334.560546875,3449.800048828125,3460.0,3418.60009765625,3450.0,1877585
2025-06-03,3291.4501953125,3405.199951171875,3473.5,3400.5,3446.0,2848125
2025-06-04,3297.008544921875,3380.89990234375,3394.800048828125,3370.0,3389.0,2544807
2025-06-05,3287.451904296875,3371.10009765625,3409.0,3363.699951171875,3409.0,3584683
2025-06-06,3300.226806640625,3384.199951171875,3390.89990234375,3358.699951171875,3371.10009765625,2070390
2025-06-09,3336.991455078125,3421.89990234375,3434.0,3390.89990234375,3400.0,1718678
2025-06-10,3376.97412109375,3462.89990234375,3485.800048828125,3423.199951171875,3440.0,2419874
2025-06-11,3385.750732421875,3471.89990234375,3489.0,3449.10009765625,3470.0,2847013
2025-06-12,3348.986083984375,3434.199951171875,3474.699951171875,3423.199951171875,3471.89990234375,4060134
2025-06-13,3360.200927734375,3445.699951171875,3450.5,3393.199951171875,3393.199951171875,2178493
2025-06-16,3409.54541015625,3496.300048828125,3509.0,3426.199951171875,3440.0,1934088
2025-06-17,3428.073974609375,3515.300048828125,3520.0,3488.10009765625,3510.0,2111940
2025-06-18,3365.75927734375,3451.39990234375,3538.0,3443.10009765625,3519.10009765625,2696327
2025-06-19,3339.039306640625,3424.0,3451.0,3413.0,3450.0,2672768
2025-06-20,3350.44873046875,3435.699951171875,3446.300048828125,3410.89990234375,3425.0,2351248
2025-06-23,3309.393798828125,3393.60009765625,3425.0,3370.0,3415.0,3123421
2025-06-24,3306.27294921875,3390.39990234375,3442.10009765625,3382.0,3434.60009765625,3403048
2025-06-25,3359.3232421875,3444.800048828125,3450.0,3400.0,3407.300048828125,1757699
2025-06-26,3356.397705078125,3441.800048828125,3451.39990234375,3415.300048828125,3444.800048828125,2879106
2025-06-27,3355.71533203125,3441.10009765625,3466.39990234375,3431.0,3455.0,1778433
